ID,NU_NOTA_LC
2658,546.3263838839913
2659,460.90426055377674
2660,513.5394748745091
2661,638.0889575089953
2662,645.9470838002885
2663,452.8216563496674
2664,617.7007453426431
2665,595.0888443443521
2666,438.5102761704482
2667,448.30039508947056
2668,554.7530485607933
2669,499.3328666136221
2670,451.93511335916446
2671,544.0739861716
2672,572.1691637074009
2673,459.3044104599183
2674,534.8375370584429
2675,500.25658504579764
2676,578.0728456993536
2677,526.5055065146396
2678,525.3460587884517
2679,554.1468208463943
2680,617.5222287257179
2681,425.20261782724066
2682,506.45650090463494
2683,519.0308528240023
2684,472.63523124856357
2685,534.9400960540431
2686,637.1110406525318
2687,504.8221289221159
2688,539.461167510757
2689,451.7401647444012
2690,609.7130785541126
2691,529.4026291033483
2692,484.17392571593285
2693,548.4761472393463
2694,592.2607843594683
2695,548.5922169946443
2696,520.7362051101743
2697,562.1261458891502
2698,468.21903977354543
2699,643.1294243179198
2700,512.2395702075733
2701,476.6926441510277
2702,504.84228285805665
2703,480.3802042158223
2704,458.7387899741045
2705,547.6229671049164
2706,502.09619070891733
2707,498.3172261618263
2708,539.8625671536045
2709,596.9934733165253
2710,510.90024960575045
2711,608.6857153629597
2712,518.136426236591
2713,593.6650872151905
2714,569.1477077055179
2715,532.5160639253725
2716,469.032211176026
2717,449.0641652726073
2718,465.5414054288501
2719,495.60983844112747
2720,560.5000845824425
2721,606.6385979078169
2722,581.9302732174523
2723,534.5499866666571
2724,514.3857545668466
2725,532.5814758222492
2726,508.9966469202399
2727,600.605048230763
2728,481.4345113148804
2729,557.6171334187968
2730,442.4475945462705
2731,682.0051915460771
2732,448.18977588766654
2733,520.7383166773387
2734,507.93934274793025
2735,538.0912639032099
2736,574.8633423623386
2737,550.7688467920889
2738,537.7847612037478
2739,529.7008153930083
2740,508.46075304372044
2741,548.7947390077351
2742,516.1477530423837
2743,498.83863586439657
2744,483.4470837102506
2745,535.6105640163972
2746,499.79571338750145
2747,579.9113622926651
2748,578.3314785439677
2749,633.3247180707514
2750,557.7639890910332
2751,587.1704023483893
2752,614.3593783056665
2753,479.7430760291037
2754,631.5012077706142
2755,522.4987436546731
2756,486.79202068630605
2757,479.95507381113055
2758,510.6459292449146
2759,564.9543336003328
2760,467.0630747743295
2761,507.85753808614083
2762,584.890555493582
2763,552.0565477760116
2764,579.6153691559676
2765,503.9361151235688
2766,452.73886606779604
2767,597.1998467530673
2768,567.1078457385497
2769,515.9809343262176
2770,541.5250154952137
2771,487.18093704459164
2772,426.38083664881975
2773,571.3190359661482
2774,595.9400623548781
2775,454.849587902168
2776,532.421961333662
2777,570.5763774602353
2778,518.373866340924
2779,505.3851648538473
2780,611.0377070744269
2781,434.06005353332966
2782,544.1348903092502
2783,478.7660631836545
2784,541.4605455439696
2785,477.52617748148015
2786,456.8734265248635
2787,593.9321062473957
2788,552.1431843722255
2789,447.7412433960259
2790,435.66165080322014
2791,601.1891984741978
2792,560.2228410641158
2793,546.6274311342296
2794,439.25888280269305
2795,486.99963943273224
2796,547.9546779833603
2797,553.3161190209549
2798,544.566906409765
2799,474.68524593148817
2800,494.3215492008302
2801,464.1559171427667
2802,585.7247480301642
2803,457.8253571150775
2804,453.1154666346655
2805,594.6844436750705
2806,622.6812575446877
2807,604.4617497208807
2808,558.6490320410444
2809,622.6377865835699
2810,568.083540067461
2811,488.0626874017522
2812,561.1832278020604
2813,488.8185716654026
2814,440.5384715084147
2815,600.8155634230562
2816,490.77033704089297
2817,548.3997123950362
2818,580.0129236230214
2819,522.2936485453749
2820,501.6122338715678
2821,530.653125906909
2822,556.2551681657008
2823,591.3190314380532
2824,563.3661986279947
2825,602.3181440052185
2826,470.44442997764975
2827,519.6162995941175
2828,539.0257843288972
2829,543.8707697287876
2830,439.0353605682226
2831,574.8257982271642
2832,600.5397382530559
2833,591.1173265789752
2834,624.614583514814
2835,492.8092330274666
2836,513.5915261363918
2837,536.0238420069924
2838,531.3313114435723
2839,457.29367205613926
2840,477.6343654577803
2841,542.6019990019482
2842,485.4467333781296
2843,520.3433170665498
2844,648.5016518086504
2845,505.49201962236117
2846,459.21505214864965
2847,588.6946598160782
2848,517.2722906912581
2849,587.1980596803417
2850,561.3359122682773
2851,594.7819287733756
2852,628.7225699888199
2853,486.1012478806113
2854,627.7079092761381
2855,573.4292077867849
2856,559.6791752678996
2857,528.2930880980033
2858,522.1308018540337
2859,570.2541628903748
2860,450.6130629969829
2861,511.47124928868135
2862,578.1851980550404
2863,587.0430315343216
2864,488.1688518954694
2865,526.5067449976016
2866,485.1217355846693
2867,584.6731589577813
2868,638.1783100471781
2869,651.0163697013377
2870,510.6487362059919
2871,465.0093236920767
2872,530.1693667870524
2873,488.4312135686184
2874,513.0837016096675
2875,553.9387501580237
2876,517.4250888911906
2877,503.7369362359219
2878,676.4800281397611
2879,542.6179251229016
2880,538.5976938653063
2881,472.53992120419286
2882,560.3675565939674
2883,467.13482076916927
2884,579.0331042048914
2885,448.05880545259834
2886,607.9459053008031
2887,482.71978083721376
2888,537.0411766602303
2889,616.4676644223933
2890,610.5971057152559
2891,516.1487057158863
2892,519.8063012834656
2893,483.53804644866904
2894,477.16393455314494
2895,669.4290045008845
2896,579.7791244225665
2897,567.966250212351
2898,437.6604546557282
2899,543.6479088423854
2900,532.7453211105404
2901,544.2560450854314
2902,577.3280492944134
2903,485.829223718614
2904,571.9048133527401
2905,572.7502638617918
2906,539.4085234729262
2907,567.9601418805867
2908,478.7823098664251
2909,508.47009406043003
2910,492.068692654611
2911,584.264165111652
2912,513.8005977978112
2913,622.0245445631851
2914,478.26493592069454
2915,437.82570116475284
2916,579.1746510849928
2917,472.3470362253554
2918,530.0623348643145
2919,473.38225447134744
2920,562.9370776887317
2921,504.6587242790305
2922,484.87694555157333
2923,550.6087982535744
2924,513.0764292921463
2925,545.547728331589
2926,629.7570371877789
2927,549.0208806855783
2928,520.1517415188003
2929,567.30781393349
2930,448.1312154618739
2931,564.2261143282037
2932,575.5585572928887
2933,491.12362215136295
2934,571.077628929429
2935,479.9200218341623
2936,651.5404208074581
2937,601.4389275814273
2938,439.9946120475411
2939,557.4865448553666
2940,563.2281715753076
2941,581.3383850909948
2942,628.3701137035494
2943,555.6669918590737
2944,496.05696972273466
2945,626.2430577421437
2946,518.8444682873517
2947,562.4226978724404
2948,518.725147959241
2949,591.7433998790068
2950,651.4217857716945
2951,503.41772122772653
2952,549.2202137935817
2953,424.0578145845948
2954,500.35005208175147
2955,457.10221857154374
2956,541.9585626701697
2957,504.5629034723818
2958,597.908432481001
2959,557.7629976508957
2960,545.779163786884
2961,648.9247488331988
2962,499.34348676001116
2963,446.8703521379782
2964,494.32885078738127
2965,494.26116336161147
2966,449.3215287522613
2967,518.7328085270874
2968,511.685542724642
2969,430.2200967228412
2970,549.041538170689
2971,687.860337651452
2972,542.4387011904948
2973,516.4529828011811
2974,562.4461098894042
2975,572.9416871443141
2976,556.344566612654
2977,489.1521341214881
2978,615.6594594229095
2979,533.9506224968101
2980,564.0136935346982
2981,608.324896486502
2982,594.5686681726561
2983,418.6892441141793
2984,472.3650541347045
2985,546.6665078340209
2986,508.00637147024497
2987,455.8801940100866
2988,436.8938984546499
2989,488.46940785943417
2990,550.7403518063273
2991,615.4204608792467
2992,559.466920923777
2993,535.4677195006697
2994,501.3200709525419
2995,478.5035265494631
2996,632.3939481901232
2997,466.24294470956914
2998,519.3196577665258
2999,557.3913587210338
3000,513.945675145284
3001,681.0082607316261
3002,528.9058671533826
3003,490.25499119419766
3004,552.4312530081038
3005,506.23293381026
3006,554.9383321652251
3007,530.2483277965624
3008,549.5197963361916
3009,629.6969065970009
3010,527.4086177171022
3011,632.0846136305285
3012,587.0301383040874
3013,517.1756043758787
3014,661.8405227511881
3015,474.310880392497
3016,541.7904330212333
3017,427.1986506981457
3018,639.5768913853059
3019,518.9320951303371
3020,550.5062392819511
3021,577.6659232252024
3022,499.6485170609656
3023,616.9369568566914
3024,511.9942469122457
3025,546.1112555545533
3026,634.6294114932111
3027,521.8479084927843
3028,509.8864645443645
3029,518.8855067643682
3030,575.1101100334895
3031,472.53173704112237
3032,505.6809511052004
3033,470.32792636557724
3034,500.69218597322345
3035,460.4072562621773
3036,482.8513893676434
3037,491.3511679745371
3038,439.4453115894214
3039,563.2285911292042
3040,507.99644412114657
3041,524.7425059634523
3042,481.8429937293256
3043,499.91530022245524
3044,475.10620055623883
3045,437.42090022178024
3046,475.7295965050082
3047,538.8222739375371
3048,470.4175922777833
3049,436.369808615364
3050,528.7217877676411
3051,477.6299616937122
3052,489.5729680313053
3053,604.205349190797
3054,532.1303097515229
3055,499.96063480799444
3056,458.3230564874283
3057,556.4788378998467
3058,429.450075995846
3059,484.6449079963533
3060,529.3385819753518
3061,521.5935381384284
3062,451.69412778313875
3063,469.54654397403397
3064,591.7256251577556
3065,557.3120442384853
3066,576.8334546623705
3067,563.8827033970847
3068,464.45572456833725
3069,524.3679325388897
3070,538.9600480702682
3071,530.1715638512508
3072,529.8173992729577
3073,525.3467491472052
3074,541.2036500067005
3075,501.9440410168623
3076,470.22561438110233
3077,572.5778174865064
3078,668.772882395722
3079,570.8460352955467
3080,612.3766814787874
3081,577.8399042684854
3082,550.6895491970403
3083,570.6533947481348
3084,522.6431229215735
3085,563.1676079909299
3086,478.5587081713844
3087,454.7288773018692
3088,531.5115047523723
3089,438.2281959406748
3090,529.6623330657083
3091,660.9531445518135
3092,457.2594964054363
3093,536.4763577931121
3094,589.1558416871741
3095,530.0832194682848
3096,453.8203218998522
3097,536.4096863520194
3098,495.4368560092835
3099,486.4604603602352
3100,508.2021656088358
3101,674.649296752528
3102,564.7968980225257
3103,585.8577485585181
3104,658.4415425795315
3105,524.4085954560686
3106,556.062499278862
3107,463.4947230255435
3108,528.3915487523834
3109,460.21145227233984
3110,549.169200191724
3111,552.9067714711457
3112,609.2773651521354
3113,517.7739605792924
3114,465.1897661240415
3115,466.4301028132062
3116,547.5086390013794
3117,579.3668427852156
3118,540.8266275112766
3119,544.1958632351622
3120,498.7798226298748
3121,474.6198068243705
3122,555.2187110396173
3123,566.1689837432525
3124,581.4337044620645
3125,466.0644004021129
3126,489.97555266610624
3127,503.4862742756245
3128,587.5457435765368
3129,490.25987717744437
3130,532.0469871708775
3131,454.59728798958355
3132,591.018422153794
3133,539.9123691081002
3134,493.6049540537417
3135,482.41579047632615
3136,610.9585285947396
3137,648.2849808247186
3138,512.2305361775449
3139,446.7950572926318
3140,442.62593439380885
3141,446.0143495948216
3142,628.8518261647033
3143,559.1936120929515
3144,459.34922197875187
3145,495.4458826118105
3146,582.0212528929881
3147,480.420177575891
3148,576.749790392226
3149,536.8789780680156
3150,486.92030143714385
3151,532.843364337074
3152,538.418650021843
3153,483.2014217446262
3154,555.7639235910544
3155,563.872263737394
3156,569.1339548563531
3157,581.8831718756173
3158,575.67785108628
3159,529.989709562914
3160,473.90901514596396
3161,623.7791782747223
3162,444.95309901248436
3163,542.0911061990986
3164,529.9606438078463
3165,490.9131185730292
3166,464.2825205063797
3167,436.1053606445952
3168,555.2282091470419
3169,488.3791826755692
3170,621.101026708061
3171,598.7732240324033
3172,437.59384693461294
3173,477.7177708236631
3174,404.9128503929183
3175,471.6612517262954
3176,463.58824550113883
3177,606.4696233513278
3178,579.1283125989443
3179,550.5916843182632
3180,475.68606015877197
3181,603.0458724503644
3182,529.115932872068
3183,604.4258383254951
3184,509.36908449362386
3185,429.9657876007716
3186,585.1466436225254
3187,592.2794249235335
3188,530.6819943835342
3189,532.4088338279068
3190,528.4834264539836
3191,487.2367064244759
3192,575.3662286727235
3193,507.3815698116082
3194,516.954481221472
3195,627.5224207163179
3196,503.98361248580204
3197,481.96419823166366
3198,432.72013032380755
3199,507.4151169730812
3200,575.558793779109
3201,522.630835147605
3202,544.9589984399922
3203,560.6660217727817
3204,615.8785985123566
3205,588.6101378517224
3206,501.7936784565105
3207,475.4390830445612
3208,552.8059522140579
3209,570.8227296609168
3210,426.2482664095394
3211,591.0916268540899
3212,549.9951518429091
3213,672.2832465563137
3214,595.4644634763897
3215,551.9364939933148
3216,509.1052448767857
3217,573.346066702687
3218,512.8595517628196
3219,508.5396582922764
3220,527.87583547718
3221,534.9561646075363
3222,475.06591909325056
3223,562.4347750791593
3224,563.9500059196591
3225,500.2866527296644
3226,660.642579609365
3227,539.9260941025163
3228,567.5692157407726
3229,476.8981996748123
3230,481.0806998789873
3231,605.45088064169
3232,533.7927838713026
3233,426.81561704647413
3234,551.3247347188626
3235,528.5901890379707
3236,582.0704356150324
3237,536.2142077627932
3238,538.459638407409
3239,491.51760057938725
3240,520.6935074955088
3241,574.1615758102828
3242,466.969206071362
3243,499.61201970932103
3244,449.7350695525357
3245,500.9478909438063
3246,584.1689975948476
3247,527.3232740047583
3248,571.4001530895697
3249,565.6083930143643
3250,456.1509747254498
3251,569.1896583383002
3252,430.2092884983159
3253,574.0127932255314
3254,555.6539118454032
3255,533.426799080244
3256,557.4160704894001
3257,470.35132392434497
3258,577.7794360367399
3259,609.7205552701347
3260,493.3196666600055
3261,570.8853526437275
3262,455.9236398558032
3263,555.7954910607166
3264,534.3378456106483
3265,518.7262511490767
3266,625.4400451412484
3267,499.981796998212
3268,478.8937104236919
3269,569.4140377953213
3270,571.2037606486264
3271,500.1690790501233
3272,581.0109812560408
3273,552.3487434735889
3274,476.052252607638
3275,551.595330571964
3276,591.2173006948394
3277,550.6967451035298
3278,485.2328046696695
3279,472.1161656173367
3280,551.6486070731811
3281,594.9193396750115
3282,592.3778245900613
3283,462.2497084877109
3284,456.3650939180029
3285,480.69525494673525
3286,552.1253048027153
3287,424.3597422183893
3288,562.1167606315222
3289,471.58197773121026
3290,509.0805848944989
3291,548.8498890010867
3292,488.01885440323827
3293,475.08554794855854
3294,509.04826773754263
3295,518.6207537981538
3296,577.4092441952829
3297,553.7672062783777
3298,479.47947947228965
3299,570.4801735304552
3300,523.7851121786772
3301,459.6046706236584
3302,506.73624751844966
3303,495.6757728715695
3304,489.4184171168885
3305,600.0197933249121
3306,558.0104325560421
3307,530.6778234065184
3308,502.1696474165175
3309,535.2471415053677
3310,544.7659176082606
3311,550.8222994433368
3312,606.764330875287
3313,501.4432913225152
3314,687.4291784370716
3315,543.810296004737
3316,547.7666837674622
3317,581.7981471497246
3318,548.5137145130598
3319,536.828150971791
3320,541.8933565410881
3321,523.4437062535976
3322,556.639839400696
3323,564.6116292583641
3324,513.9675221633845
3325,545.5559252344638
3326,507.319600771993
3327,561.0855347682336
3328,551.9130953922693
3329,517.6767266463191
3330,482.82461749394986
3331,471.0814025414667
3332,607.3553245701471
3333,524.3009071098916
3334,623.8496886822873
3335,543.5766396992452
3336,526.9803432296882
3337,476.6365118101032
3338,560.1681607200665
3339,660.6975285027362
3340,558.0476171501299
3341,559.8343712210894
3342,543.0532132043592
3343,449.4327484257483
3344,527.0249238646592
3345,581.5408801309969
3346,575.1988959513841
3347,522.755398660042
3348,607.6961324156828
3349,441.99579013510436
3350,435.45868054176424
3351,544.0399749398348
3352,569.637015756636
3353,541.3172057092213
3354,598.1912589764856
3355,542.0852433751212
3356,473.4158244668055
3357,455.609382042295
3358,553.6231463335782
3359,592.8676093150765
3360,486.0414052338054
3361,590.8719269694429
3362,468.65063648094787
3363,483.0456114091079
3364,494.7970594502044
3365,485.2797187926915
3366,563.8122557660652
3367,554.084612161557
3368,642.6669020344447
3369,475.0306899593732
3370,462.2981721688103
3371,589.8755169706435
3372,655.8661615542437
3373,582.5144044786989
3374,515.4603815294812
3375,536.8710782638391
3376,551.3490035360373
3377,463.79232188704606
3378,524.1264451654405
3379,611.1913794557973
3380,472.559389193905
3381,585.2284338187598
3382,515.4514737471608
3383,555.0429939043804
3384,637.2099089587466
3385,487.5228245479275
3386,550.3091033341509
3387,514.7060486367077
3388,518.3955569976922
3389,575.7886246655914
3390,469.67166171346713
3391,542.7211115065711
3392,464.10534004925944
3393,562.0321782089356
3394,541.741043087558
3395,590.299263429654
3396,587.8472043385675
3397,444.686782277838
3398,504.68780626471346
3399,500.99828070557066
3400,483.6148656131506
3401,500.6867193433761
3402,599.6567805712573
3403,490.4344764309787
3404,556.1112269964127
3405,605.3611958811362
3406,586.39483219168
3407,519.718215655932
3408,537.3071564627742
3409,578.6106872847872
3410,545.2776667179578
3411,469.0001507426566
3412,446.2510035804289
3413,548.6533948159912
3414,565.9778182098216
3415,485.755289383859
3416,513.6636292325807
3417,573.404180073569
3418,492.7994902042657
3419,499.8503268253165
3420,472.57186247819834
3421,519.9086659871674
3422,532.3465886717984
3423,465.11787155383115
3424,522.3811034226691
3425,568.5895646751788
3426,628.1044910790301
3427,529.6610549337479
3428,585.4463600137694
3429,517.5950142383106
3430,493.82700629125384
3431,463.249761907068
3432,540.6305371327296
3433,534.3231885581042
3434,539.797368979024
3435,529.6311424315621
3436,576.5242471259282
3437,497.9734125705811
3438,490.64938567224465
3439,470.71247771027095
3440,582.5798255679969
3441,500.6528266339925
3442,637.8831046609304
3443,560.4407617615685
3444,596.6123385122082
3445,465.3428228934599
3446,482.46241041495904
3447,548.7671002571155
3448,623.5691908008421
3449,493.8453271353077
3450,532.7065469621575
3451,492.15601899465184
3452,606.5699586301469
3453,552.581893338542
3454,586.4242193783025
3455,629.9209985534777
3456,496.5254536159244
3457,628.5191807485546
3458,551.0042187860761
3459,431.39322708699126
3460,472.5507106853008
3461,617.2152909356571
3462,599.1857785609475
3463,547.3811820738624
3464,612.8713608498228
3465,652.1992658833059
3466,443.33551611093105
3467,560.4639640461883
3468,573.0798280204251
3469,463.57994477511966
3470,518.9695810828266
3471,509.3611920096447
3472,688.9147558432092
3473,546.2892887675526
3474,456.24698048413535
3475,551.707242347484
3476,599.8746413848481
3477,494.0914656844096
3478,492.3497572770967
3479,511.5279752329749
3480,546.8122957859621
3481,517.1287040560637
3482,594.0866877870997
3483,459.0565215745231
3484,548.2511051242874
3485,652.4030536481644
3486,440.7076068807711
3487,552.7213042414833
3488,519.551898073768
3489,495.67794971962985
3490,491.1426242356357
3491,552.1103661030219
3492,522.943412840437
3493,426.9855170648767
3494,683.2512008708586
3495,521.5099356691832
3496,497.05748209620856
3497,623.2837599329589
3498,543.7847637809122
3499,435.9457234628758
3500,469.9640077283723
3501,479.8782407763326
3502,535.5242680304541
3503,482.68899492972696
3504,493.38585614168994
3505,500.8009939314238
3506,527.4878840634481
3507,570.4147492679633
3508,482.42754664793813
3509,576.541468447526
3510,591.7379896536806
3511,556.9812509425587
3512,544.724302353729
3513,527.3060333312014
3514,459.65941460515444
3515,481.51154482382924
3516,472.0125467237725
3517,573.7202691167959
3518,524.4628415079521
3519,553.2866733319902
3520,499.6723531078347
3521,612.0447388224807
3522,610.9394886511502
3523,508.8653402098653
3524,510.74988383572065
3525,631.643885018208
3526,573.1697035283978
3527,533.4506399621074
3528,565.6324570381053
3529,595.6892471268153
3530,482.35180284520993
3531,582.9625312397015
3532,424.2420898275602
3533,576.9665227993347
3534,525.4186574032483
3535,464.70468679075884
3536,570.4708289800917
3537,559.4024725058334
3538,504.53127277026147
3539,594.3558073436569
3540,579.4278507871239
3541,469.4070682589021
3542,456.0863295339234
3543,443.4711443874381
3544,445.0478011475381
3545,471.1554989478715
3546,618.7040721948822
3547,516.9165992565469
3548,611.565230695157
3549,539.2072017108694
3550,536.1973782088271
3551,530.9119736116386
3552,534.2704529094854
3553,499.97096361565707
3554,500.15165090819414
3555,441.2908545889414
3556,489.17381094265744
3557,485.6897953779994
3558,571.1982921582659
3559,489.2805107913015
3560,478.3996720058953
3561,575.1426186864805
3562,537.702667957938
3563,470.2526670424554
3564,436.1785436864059
3565,627.4448239101189
3566,571.248628091191
3567,526.3187546558628
3568,437.9201773167583
3569,473.228127208421
3570,522.6010032295753
3571,527.2002308901505
3572,593.3180779245345
3573,412.8843102169934
3574,510.47309085954157
3575,556.8563679554438
3576,585.4412713421393
3577,491.74287375689624
3578,577.1516661107765
3579,521.0929524333463
3580,556.1109602640386
3581,547.0231968609226
3582,429.5960694703633
3583,574.8811935374385
3584,612.7108897670569
3585,496.98046205376943
3586,470.7627923470852
3587,597.4232570882139
3588,549.0186175042675
3589,466.1462931954379
3590,544.4155302710564
3591,514.4537607273896
3592,521.2460081696722
3593,531.8731247715506
3594,471.6356106846508
3595,481.6431728035597
3596,576.1246299953277
3597,622.6742881963702
3598,518.4863346900615
3599,563.0994720057147
3600,530.6226816997471
3601,463.88854930101866
3602,577.6985827892413
3603,457.7247663635465
3604,450.9179669287548
3605,548.600406997469
3606,474.2967642487166
3607,494.80087799664796
3608,469.1339545973979
3609,501.23862251458274
3610,615.0652979572958
3611,494.36988656047555
3612,477.7054586539582
3613,500.4961577239811
3614,453.23558728082764
3615,551.6068018343682
3616,466.42780330391616
3617,652.2524321335154
3618,456.94474402177434
3619,570.520402084059
3620,444.6773283431231
3621,561.9615902987334
3622,527.1184938992515
3623,475.0103232869783
3624,543.405600346841
3625,534.434242711759
3626,491.39179523060295
3627,546.6484667064018
3628,552.5957713634415
3629,542.9312469467395
3630,515.7395566020267
3631,587.7162489861514
3632,574.9438023418859
3633,642.7725394273461
3634,511.1869470087307
3635,538.9151041349373
3636,620.1707318860578
3637,545.8578499465236
3638,590.7727030151926
3639,557.808347405829
3640,603.1095863960917
3641,587.8330729589654
3642,527.0467173368564
3643,520.0995435759038
3644,606.098794787536
3645,632.5281678475131
3646,491.78078231655775
3647,505.9923095358372
3648,555.9790424799634
3649,534.6653454623263
3650,637.017813854072
3651,560.6858628199851
3652,403.0754434184506
3653,560.2559940916474
3654,640.3496317664485
3655,434.7503339684891
3656,615.7898704712038
3657,486.1247969579839
3658,455.08472459180484
3659,564.596455519061
3660,593.1252375183878
3661,469.11588789796485
3662,509.29442373032475
3663,556.44549052407
3664,460.93206491389964
3665,581.0431748380051
3666,457.25168923351805
3667,500.09966467251087
3668,527.2573611213605
3669,481.3702304218484
3670,547.3922594799508
3671,631.4418028279763
3672,492.9369566722282
3673,556.2181550547406
3674,527.9707982346382
3675,567.9272566061144
3676,441.15431041529826
3677,626.6290716050992
3678,530.000378926664
3679,482.9950344798663
3680,591.8523060405242
3681,553.4862321707449
3682,590.1741167583405
3683,430.94989361616393
3684,573.3310403582068
3685,573.942211103633
3686,599.4318615170089
3687,489.5819580157247
3688,544.5018209540702
3689,512.6969110331826
3690,486.4946311738511
3691,551.435360346271
3692,634.4854278256398
3693,608.4879342746259
3694,568.4681724729935
3695,562.1999577362669
3696,479.8530598077063
3697,511.77087889299537
3698,447.61836530788685
3699,534.1616066196152
3700,510.81385362390483
3701,528.6813567339223
3702,536.0015010434538
3703,666.2866114395277
3704,553.6773160785381
3705,606.5473561343036
3706,580.8562143138574
3707,477.85685778438074
3708,527.0409228782712
3709,575.1365385856311
3710,580.9085224923255
3711,427.75672410317287
3712,452.4704642074848
3713,587.749953003809
3714,526.1459108280421
3715,553.9827349631785
3716,527.9825092020778
3717,623.08402174671
3718,540.3658107192157
3719,592.3452370327215
3720,478.3397477826429
3721,482.26168574431927
3722,522.5468436882187
3723,498.9931344661822
3724,593.2239870714757
3725,559.0924452958473
3726,523.98654181544
3727,521.9402750552316
3728,536.3702897386664
3729,594.3393246476232
3730,553.6635950379343
3731,560.8622552335977
3732,593.5423059149423
3733,580.4317959582039
3734,485.8450106951965
3735,497.170967062379
3736,479.488811644053
3737,501.2518956740777
3738,534.0483314082771
3739,518.0544714449646
3740,538.9153538707436
3741,548.926948199161
3742,538.5715076391543
3743,581.889863440119
3744,480.3557282949129
3745,584.9796733429448
3746,538.0447355377844
3747,572.4774691331813
3748,523.5004754514009
3749,593.0689697633927
3750,519.27909834546
3751,498.8761262668769
3752,567.3017056205028
3753,574.8877823884748
3754,501.36500006925417
3755,433.2026191217574
3756,521.9144032909867
3757,518.7188473639641
3758,513.634519831907
3759,647.2404435010908
3760,570.9927166556627
3761,653.3528578382361
3762,522.3173418580539
3763,580.2203977138164
3764,531.0364490467753
3765,647.0654933352628
3766,513.5388995602112
3767,544.8673890107849
3768,517.0525089313511
3769,522.9117033849927
3770,504.0541761333899
3771,449.5361977478413
3772,482.1098147069514
3773,422.52589314287565
3774,583.8582975891443
3775,547.86642274906
3776,566.6538916108218
3777,619.9019540913456
3778,444.12181473261523
3779,510.07662597112176
3780,522.3288021853757
3781,483.06740400964145
3782,467.8069719815686
3783,445.68594476869737
3784,591.0475176328672
3785,527.0437966175347
3786,482.7366105156059
3787,537.7517112014282
3788,522.5237894813023
3789,485.5364279500905
3790,512.9366538859608
3791,554.7203043199861
3792,504.8357927305335
3793,526.5614988946388
3794,493.3874271016156
3795,573.3388757083416
3796,580.9156671284354
3797,520.6965032154324
3798,506.8742517117339
3799,580.3556639703562
3800,499.15486366499806
3801,566.5015533602
3802,638.1687741988783
3803,667.9512277703959
3804,487.05873013850476
3805,645.3016828782322
3806,612.5763626375739
3807,507.35734826034644
3808,656.0059048010415
3809,532.6514713030673
3810,472.91786849755294
3811,524.4511150781344
3812,580.0730956008518
3813,457.9202913804393
3814,425.57131318713715
3815,604.8641522385557
3816,507.913176084035
3817,514.8526518380459
3818,548.774261668566
3819,465.5970037712975
3820,554.1315775721583
3821,503.31917945910516
3822,537.5468214309927
3823,502.52187627184844
3824,514.1881648442918
3825,459.4158815791884
3826,483.1135981715713
3827,533.1394425954825
3828,498.51495038689666
3829,543.6577564017118
3830,505.61704944010427
3831,520.5540692652188
3832,514.2576849879372
3833,547.743318112793
3834,467.1664964550681
3835,560.1820277752959
3836,480.0216335126063
3837,608.4968900497313
3838,688.6444449877276
3839,424.42256843072335
3840,528.47268288542
3841,583.3305418598868
3842,501.56791375543446
3843,515.4357911630286
3844,605.9169727990532
3845,151.1710427044196
3846,525.7433385394128
3847,490.9395502818726
3848,465.1865269903485
3849,542.1478523806184
3850,489.9212374786525
3851,567.2653647121546
3852,537.8642634817111
3853,615.3711796274061
3854,530.5451328697887
3855,680.3512315108898
3856,596.686829485016
3857,545.3630482846221
3858,521.7071203779277
3859,521.7602814922883
3860,499.95238457832505
3861,501.77997414703015
3862,571.481888713397
3863,473.3053909922646
3864,489.0315000132631
3865,455.82490873793057
3866,509.37638241353943
3867,544.9804667087094
3868,535.1736769060424
3869,485.55276299226455
3870,479.6804910018328
3871,487.2605207817678
3872,488.60644291564796
3873,508.6660570303429
3874,620.3299949605868
3875,445.0953959268961
3876,494.392974308351
3877,554.4647504537824
3878,660.0670505634134
3879,541.6897714419956
3880,538.9349850523812
3881,428.7705519138275
3882,590.5945034050308
3883,518.4902711997398
3884,475.1305710727821
3885,499.40698952207345
3886,521.6534679807748
3887,421.1935236905523
3888,521.6231764353253
3889,450.04034816370773
3890,506.3592297877407
3891,531.6410669618158
3892,591.7726547467919
3893,446.823402465373
3894,514.7460517148492
3895,446.0271337032858
3896,634.9546414595819
3897,534.7499057200271
3898,477.2464173706937
3899,622.6321869722084
3900,586.0937003348008
3901,507.34536641859273
3902,495.08562588031407
3903,472.0899347516594
3904,570.1162122784779
3905,561.8355712427045
3906,544.3718276027666
3907,452.78437979832756
3908,586.1942792537532
3909,484.9206446413216
3910,492.8460132710768
3911,554.0907444275084
3912,523.012395053989
3913,520.633379613701
3914,576.8803680880237
3915,498.7164046109682
3916,507.89306972072063
3917,550.1425604474417
3918,592.8894444053119
3919,531.3040315106642
3920,442.8870785691564
3921,596.4069102321994
3922,642.3439394237687
3923,427.3076775889077
3924,475.72564887889723
3925,493.2746442037513
3926,581.8854530464932
3927,407.69460203721417
3928,482.344281526665
3929,510.4708455994158
3930,497.2893985084257
3931,574.429339196995
3932,585.6255787243002
3933,576.2821924878016
3934,504.6305529686594
3935,479.2533812381283
3936,517.5946118995232
3937,513.7852404542139
3938,530.0361423811274
3939,571.4995795564676
3940,478.84515631951876
